,segment_number,id,segment_len,text,mentions,labels
32,13,23512571448733,100,"没有得到解决反被拉黑。代工模式缺乏有效的监管作为靠代工起家的网红零食,三只松鼠的质量问题一直是备受关注。在休闲零食市场进入存量竞争的当下,三只松鼠也开始寻求其他的增长点,推出了小鹿蓝蓝,进军对食品安全","[{'mention': '三只松鼠', 'offset': '1369,1373'}]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
33,14,23512571448733,100,"要求更加严苛的婴童食品产业。小鹿蓝蓝也同样采用代工模式,但代工模式不仅让隐藏的外部风险加大,还缺乏严之有效的监管。食品行业分析师朱丹蓬指出,三只松鼠走的是代工模式,他们的代工厂多是小企业,质量检控等方","[{'mention': '三只松鼠', 'offset': '1470,1474'}]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,15,23512571448733,100,"面配置较低。此外,三只松鼠给到这些代工厂的费用相对较低,这也使得代工厂在食安上的投入较少,造成了三只松鼠的产品频频出现质量问题。三只松鼠推出婴童食品品牌小鹿蓝蓝不到一年,就接连被消费者投诉吃出了头发、","[{'mention': '三只松鼠', 'offset': '1548,1552'}, {'mention': '三只松鼠', 'offset': '1564,1568'}, {'mention': '小鹿蓝蓝', 'offset': '1576,1580'}]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,16,23512571448733,100,"异物等。黑猫平台上,去年12月,有消费者在天猫小鹿蓝蓝旗舰店购买的溶豆里吃出了头发;还有消费者今年1月购买的小鹿蓝蓝面条也吃出了异物,客服拒绝赔偿;4月8日,消费者投诉天猫小鹿蓝蓝旗舰店购买的婴儿磨牙",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
36,17,23512571448733,100,"棒里有嵌在里面的头发,向客服反映一直未解决。另外,根据公开报道可知小鹿蓝蓝多次因食品安全问题受罚。更可笑的是,小鹿蓝蓝旗舰店的产品宣传中,还自我标榜获得了3项大奖,包括年度增长黑马、年度婴童品牌最佳表",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
37,18,23512571448733,100,"现力大奖,年度最佳产品表现奖益生菌酸奶溶豆。除此之外,我国婴童食品品牌窝小芽同样面临着食品安全问题。资料显示,窝小芽创立于杭州,属于杭州心芽信息科技有限公司旗下品牌,主营业务是婴幼儿零食、辅食产品生产","[{'mention': '窝小芽', 'offset': '1855,1858'}, {'mention': '杭州心芽信息科技有限公司', 'offset': '1866,1878'}]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
38,19,23512571448733,100,"及销售。据今年3月31日的报道,来自山东济宁的孙女士投诉称,自家宝宝在食用窝小芽品牌鳕鱼肠时发现产品发霉变质。如果孩子吃了这样发霉变质的食物,出现拉肚子或者其他问题,作为消费者又该找谁?为了给不到两岁",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
39,20,23512571448733,100,"的宝宝补充营养增加辅食,去年10月,孙女士在某电商平台窝小芽旗舰店购买了鳕鱼肠。原本鳕鱼肠是让宝宝拿来玩吸引注意力的,直到宝宝说妈妈,粑粑,孙女士才注意到鳕鱼肠发霉变质了。当时,我正在做家务洗衣服,为",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
40,21,23512571448733,100,"了吸引孩子注意力并没有拆开,可能是宝宝在玩的过程中拆开的,刚开始我以为宝宝说粑粑的意思是要上厕所,后来才发现宝宝说的是发霉变质的鳕鱼肠。孙女士讲述道。事实上,窝小芽遭到投诉并不是个案。查阅黑猫投诉平台",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
41,22,23512571448733,100,"投诉信息后发现,投诉窝小芽的案例多达60起,主要涉及产品出现异物、发霉变质、产品过期等食品安全问题。在黑猫投诉平台上,有消费者投诉称,在京东购买的窝小芽鳕鱼肠,宝宝吃出塑料的东西导致宝宝卡到,幸好发现",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
42,23,23512571448733,100,"及时,没有造成严重的后果,婴幼儿产品出现这种情况真的让人难以接受。中国食品产业分析师朱丹蓬认为,婴童食品这个赛道在近些年来是比较火爆的,不仅受到资本端的加持,还受到产业端的加码。而出现这种现象的原因是",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
43,24,23512571448733,83,"由于整个中国的婴童食品并没有形成规范化、专业化、品牌化、资本化以及规模化的格局。要想改变辅食赛道现状,国家需加大对辅食产品的监管力度。提高产品质量,减少食品安全问题。",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
44,0,23512581149088,100,"中国移动5g新通话预计今年实现商用【中国移动5g新通话预计今年实现商用】27日,记者从5g创新引领,数智融合共赢技术创新论坛获悉,中国移动5g新通话战略产品将在今年实现全网规模商用。中国移动计划建设部","[{'mention': '中国移动', 'offset': '0,4'}, {'mention': '中国移动', 'offset': '18,22'}, {'mention': '中国移动', 'offset': '65,69'}, {'mention': '中国移动', 'offset': '91,95'}]","[1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0]"
45,1,23512581149088,100,"副总经理边燕南详细透露了5g新通话的进度情况。他表示,5g新通话已于今年6月在试点省份进行试商用,接下来的10月、12月将分别在第一批14省、第二批17省上线商用。5g新通话战略产品将在今年实现全网规",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
46,2,23512581149088,4,模商用。,[],"[0, 0, 0, 0]"
47,0,23512581937884,100,"*st西钢:新增逾期债务本金或净额约1.45亿元*st西钢(600117.sh)发布公告,公司所属子公司西藏博利由于流动资金紧张,出现部分债务未能如期偿还的情形。本次公司新增逾期债务本金或净额约1.4","[{'mention': '*st西钢', 'offset': '0,5'}, {'mention': '*st西钢', 'offset': '24,29'}, {'mention': '西藏博利', 'offset': '52,56'}]","[1, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
48,1,23512581937884,100,"5亿元,占公司最近一期经审计净资产(绝对值)的16.91%。截至公告披露日,公司逾期债务本金或净额累计约4.02亿元,占公司最近一期经审计净资产(绝对值)的46.88%。因债务逾期,公司面临需支付相关",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
49,2,23512581937884,100,"逾期利息等情况,进而导致公司财务费用增加。债务逾期事项会导致公司融资能力下降,加剧公司的资金紧张状况,对部分业务造成一定的影响。公司存在因债务逾期面临诉讼仲裁、银行账户被冻结等风险,可能对日常生产经营",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
50,3,23512581937884,8,造成一定的影响。,[],"[0, 0, 0, 0, 0, 0, 0, 0]"
51,0,23512571969909,100,"被印度企业强行收购、丧失控制权?这家国企发文回应上汽集团否认旗下mg印度公司被低价收购。 2023年6月26日,上海汽车集团股份有限公司(600104,上汽集团)官方微信公号发布声明称,近期有自媒体发","[{'mention': '上汽集团', 'offset': '24,28'}, {'mention': '上海汽车集团股份有限公司', 'offset': '56,68'}, {'mention': '上汽集团', 'offset': '76,80'}]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
52,1,23512571969909,100,"布报道:上汽mg印度公司被当地强行低价收购股份,丧失控制权,相关内容严重背离事实。此外,在26日晚间的澄清说明中,上汽集团方面表示,2023年上汽在海外市场将实现规模性盈利。上汽集团:mg印度公司丧失","[{'mention': '上汽集团', 'offset': '157,161'}, {'mention': '上汽', 'offset': '171,173'}, {'mention': '上汽集团', 'offset': '187,191'}]","[0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
53,2,23512571969909,100,"控制权相关内容严重背离事实6月26日晚,上汽集团发布澄清说明称,近期有自媒体发布报道称,上汽mg(名爵)印度公司被当地强行低价收购股份,丧失控制权,相关内容严重背离事实。在国家政策指引下,上汽集团从2","[{'mention': '上汽mg(名爵)印度公司', 'offset': '244,256'}, {'mention': '上汽集团', 'offset': '294,298'}]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0]"
54,3,23512571969909,100,"007年开始批量出口自主品牌汽车,集团以mg品牌为代表的自主品牌产品已进入全球90多个国家和地区,中国技术、产品和服务赢得了当地消费者青睐。上汽集团表示,2023年上汽海外市场总销量预计将超过120万","[{'mention': '上汽', 'offset': '382,384'}]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
55,4,23512571969909,100,"辆,并实现规模性盈利。上汽国际经营严格遵守我国及海外业务所在国家的政策法规,充分尊重市场规律,充分掌握自主权。目前,上汽集团控股mg印度公司。涉及mg印度公司的股权交易需获得中国政府批准。上汽集团会适","[{'mention': '上汽集团', 'offset': '458,462'}, {'mention': 'mg印度公司', 'offset': '464,470'}, {'mention': 'mg印度公司', 'offset': '473,479'}, {'mention': '上汽集团', 'offset': '494,498'}]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 1, 2, 2, 2, 2, 2, 0, 0, 0, 1, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0]"
56,5,23512571969909,100,"时公布官方信息。综合上海证券报、澎湃新闻,此前有印度媒体报道,印度金达尔西南集团(jindal southwest,简称jsw)正试图收购名爵汽车印度有限公司(mg motor india)部分股权,","[{'mention': 'jindal southwest', 'offset': '541,557'}, {'mention': 'jsw', 'offset': '560,563'}, {'mention': '名爵汽车印度有限公司', 'offset': '569,579'}, {'mention': 'mg motor india', 'offset': '580,594'}]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 2, 2, 2, 2, 0, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0]"
57,6,23512571969909,100,"该公司为上汽集团在印度设立的全资子公司。印媒称,此次收购已经得到印度政府的大力支持。据报道,jsw集团将会持有上汽mg印度公司45%-48%的股份,经销商和印度员工持有5%-8%的股份。从而超越中方持","[{'mention': 'jsw集团', 'offset': '646,651'}, {'mention': '上汽mg印度公司', 'offset': '655,663'}]","[0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 0, 0, 0, 0, 1, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
58,7,23512571969909,100,"股比例,经过此次操作,上汽集团将失去对印度子公司的控制权,其持股将不会多于49%,mg印度公司将成为一家被印度人掌控的公司。有传闻进一步指出,原本上汽集团针对此次收购的开价是按照80-100亿美元的估","[{'mention': 'mg印度公司', 'offset': '741,747'}, {'mention': '上汽集团', 'offset': '773,777'}]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
59,8,23512571969909,100,"值计算,但是经过一番沟通之后,名爵印度公司的估值直接降低到12-15亿美元。上汽集团还试图想通过扩大对印度投资来保住资产,包括计划投资500亿卢比(6.11亿美元)在印度建设新工厂,同时扩大纯电动汽车","[{'mention': '上汽集团', 'offset': '838,842'}]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
60,9,23512571969909,100,"的本土化生产制造。但最终上汽的计划没有落地。公开报道显示,上汽集团在2017年宣布正式进军印度市场,并独立建设生产基地。上汽集团称,印度生产基地于2019年正式投产,产品包括新能源汽车和互联网汽车,印","[{'mention': '上汽集团', 'offset': '929,933'}, {'mention': '上汽集团', 'offset': '960,964'}]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
61,10,23512571969909,100,"度投放产品将统一使用mg名爵品牌。上汽集团对mg欧洲市场寄予厚望据上海证券报26日报道,对于上汽集团的澄清,有业内专家对记者指出,mg(名爵)品牌对于上汽集团的重要性不言而喻,不过,mg在印度市场占比","[{'mention': '上汽集团', 'offset': '1046,1050'}, {'mention': '上汽集团', 'offset': '1075,1079'}]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
62,11,23512571969909,100,"并不算高,上汽mg主要努力的海外市场目前是欧洲,而出口欧洲市场的mg新车主要是在上汽集团旗下上海临港工厂和福建宁德工厂等制造基地生产的。欧洲媒体最近一篇报道的题目是:谁是大众汽车?最后结论是上汽集团的","[{'mention': '上汽集团', 'offset': '1140,1144'}, {'mention': '大众汽车', 'offset': '1185,1189'}, {'mention': '上汽集团', 'offset': '1195,1199'}]","[0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0]"
